院校名称,所在省,主管部门,院校层次,2025招生章程,院校主页链接,logo地址
西北农林科技大学,陕西,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-557.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-557.dhtml,https://t1.chei.com.cn/common/xh/10712.jpg
陕西中医药大学,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-559.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-559.dhtml,https://t1.chei.com.cn/common/xh/10716.jpg
陕西师范大学,陕西,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-560.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-560.dhtml,https://t1.chei.com.cn/common/xh/10718.jpg
延安大学,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-561.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-561.dhtml,https://t1.chei.com.cn/common/xh/10719.jpg
陕西理工大学,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-562.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-562.dhtml,https://t1.chei.com.cn/common/xh/10720.jpg
宝鸡文理学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-563.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-563.dhtml,https://t1.chei.com.cn/common/xh/10721.jpg
咸阳师范学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-564.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-564.dhtml,https://t1.chei.com.cn/common/xh/10722.jpg
渭南师范学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-565.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-565.dhtml,https://t1.chei.com.cn/common/xh/10723.jpg
西安外国语大学,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-566.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-566.dhtml,https://t1.chei.com.cn/common/xh/10724.jpg
西北政法大学,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-567.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-567.dhtml,https://t1.chei.com.cn/common/xh/10726.jpg
西安体育学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-568.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-568.dhtml,https://t1.chei.com.cn/common/xh/10727.jpg
西安音乐学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-569.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-569.dhtml,https://t1.chei.com.cn/common/xh/10728.jpg
西安美术学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-570.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-570.dhtml,https://t1.chei.com.cn/common/xh/10729.jpg
陕西工业职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-615.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-615.dhtml,https://t1.chei.com.cn/common/xh/10828.jpg
杨凌职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-681.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-681.dhtml,https://t1.chei.com.cn/common/xh/10966.jpg
西安文理学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-722.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-722.dhtml,https://t1.chei.com.cn/common/xh/11080.jpg
榆林学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-792.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-792.dhtml,https://t1.chei.com.cn/common/xh/11395.jpg
商洛学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-793.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-793.dhtml,https://t1.chei.com.cn/common/xh/11396.jpg
安康学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-794.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-794.dhtml,https://t1.chei.com.cn/common/xh/11397.jpg
西安培华学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-795.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-795.dhtml,https://t1.chei.com.cn/common/xh/11400.jpg
西安财经大学,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-854.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-854.dhtml,https://t1.chei.com.cn/common/xh/11560.jpg
西安邮电大学,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-887.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-887.dhtml,https://t1.chei.com.cn/common/xh/11664.jpg
西安航空学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-897.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-897.dhtml,https://t1.chei.com.cn/common/xh/11736.jpg
西安电力高等专科学校,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-927.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-927.dhtml,https://t1.chei.com.cn/common/xh/11826.jpg
西安医学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-936.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-936.dhtml,https://t1.chei.com.cn/common/xh/11840.jpg
陕西能源职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1081.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1081.dhtml,https://t1.chei.com.cn/common/xh/12510.jpg
西安欧亚学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1195.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1195.dhtml,https://t1.chei.com.cn/common/xh/12712.jpg
西安外事学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1196.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1196.dhtml,https://t1.chei.com.cn/common/xh/12713.jpg
西安翻译学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1197.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1197.dhtml,https://t1.chei.com.cn/common/xh/12714.jpg
西京学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1198.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1198.dhtml,https://t1.chei.com.cn/common/xh/12715.jpg
陕西国防工业职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1308.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1308.dhtml,https://t1.chei.com.cn/common/xh/12827.jpg
西安航空职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1309.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1309.dhtml,https://t1.chei.com.cn/common/xh/12828.jpg
陕西财经职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1310.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1310.dhtml,https://t1.chei.com.cn/common/xh/12829.jpg
陕西交通职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1311.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1311.dhtml,https://t1.chei.com.cn/common/xh/12830.jpg
陕西职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1312.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1312.dhtml,https://t1.chei.com.cn/common/xh/12831.jpg
西安思源学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1545.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1545.dhtml,https://t1.chei.com.cn/common/xh/13121.jpg
西安高新科技职业学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1546.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1546.dhtml,https://t1.chei.com.cn/common/xh/13122.jpg
陕西国际商贸学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1547.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1547.dhtml,https://t1.chei.com.cn/common/xh/13123.jpg
西安城市建设职业学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1548.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1548.dhtml,https://t1.chei.com.cn/common/xh/13124.jpg
陕西服装工程学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1549.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1549.dhtml,https://t1.chei.com.cn/common/xh/13125.jpg
陕西铁路工程职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1816.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1816.dhtml,https://t1.chei.com.cn/common/xh/13566.jpg
宝鸡职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1817.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1817.dhtml,https://t1.chei.com.cn/common/xh/13567.jpg
陕西航空职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1818.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1818.dhtml,https://t1.chei.com.cn/common/xh/13568.jpg
西安交通工程学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1819.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1819.dhtml,https://t1.chei.com.cn/common/xh/13569.jpg
陕西电子信息职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1820.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1820.dhtml,https://t1.chei.com.cn/common/xh/13570.jpg
西安交通大学城市学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1918.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1918.dhtml,https://t1.chei.com.cn/common/xh/13677.jpg
西北大学现代学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1919.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1919.dhtml,https://t1.chei.com.cn/common/xh/13678.jpg
西安建筑科技大学华清学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1920.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1920.dhtml,https://t1.chei.com.cn/common/xh/13679.jpg
西安财经大学行知学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1921.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1921.dhtml,https://t1.chei.com.cn/common/xh/13680.jpg
陕西科技大学镐京学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1922.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1922.dhtml,https://t1.chei.com.cn/common/xh/13681.jpg
西安工商学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1923.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1923.dhtml,https://t1.chei.com.cn/common/xh/13682.jpg
延安大学西安创新学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1924.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1924.dhtml,https://t1.chei.com.cn/common/xh/13683.jpg
陕西邮电职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1975.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1975.dhtml,https://t1.chei.com.cn/common/xh/13736.jpg
西安海棠职业学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1976.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1976.dhtml,https://t1.chei.com.cn/common/xh/13737.jpg
西安汽车职业大学,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1977.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1977.dhtml,https://t1.chei.com.cn/common/xh/13738.jpg
西安健康工程职业学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1978.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1978.dhtml,https://t1.chei.com.cn/common/xh/13739.jpg
陕西警察学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2058.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2058.dhtml,https://t1.chei.com.cn/common/xh/13819.jpg
西安明德理工学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-485204.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-485204.dhtml,https://t1.chei.com.cn/common/xh/13894.jpg
西安铁路职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-4995422.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-4995422.dhtml,https://t1.chei.com.cn/common/xh/13945.jpg
咸阳职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5034972.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5034972.dhtml,https://t1.chei.com.cn/common/xh/13946.jpg
西安职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5205078.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5205078.dhtml,https://t1.chei.com.cn/common/xh/13947.jpg
商洛职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1130582.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1130582.dhtml,https://t1.chei.com.cn/common/xh/13948.jpg
汉中职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1131026.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1131026.dhtml,https://t1.chei.com.cn/common/xh/13949.jpg
延安职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5393794.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5393794.dhtml,https://t1.chei.com.cn/common/xh/13950.jpg
渭南职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5123983.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5123983.dhtml,https://t1.chei.com.cn/common/xh/13951.jpg
安康职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5351627.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5351627.dhtml,https://t1.chei.com.cn/common/xh/13952.jpg
铜川职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5044118.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5044118.dhtml,https://t1.chei.com.cn/common/xh/13953.jpg
陕西青年职业学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-397860.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-397860.dhtml,https://t1.chei.com.cn/common/xh/14028.jpg
陕西工商职业学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5000615.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5000615.dhtml,https://t1.chei.com.cn/common/xh/14029.jpg
西安信息职业大学,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1131421.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1131421.dhtml,https://t1.chei.com.cn/common/xh/14030.jpg
陕西旅游烹饪职业学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5033916.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5033916.dhtml,https://t1.chei.com.cn/common/xh/14031.jpg
西安理工大学高科学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1131348.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1131348.dhtml,https://t1.chei.com.cn/common/xh/14041.jpg
西安科技大学高新学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-3586279.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-3586279.dhtml,https://t1.chei.com.cn/common/xh/14042.jpg
西安医学高等专科学校,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18499424.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-18499424.dhtml,https://t1.chei.com.cn/common/xh/14222.jpg
榆林职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-54684653.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-54684653.dhtml,https://t1.chei.com.cn/common/xh/14318.jpg
陕西学前师范学院,陕西,陕西省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5038141.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5038141.dhtml,https://t1.chei.com.cn/common/xh/14390.jpg
陕西艺术职业学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-603747018.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-603747018.dhtml,https://t1.chei.com.cn/common/xh/14488.jpg
神木职业技术学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2019104147.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2019104147.dhtml,https://t1.chei.com.cn/common/xh/14650.jpg
宝鸡三和职业学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2024124460.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2024124460.dhtml,https://t1.chei.com.cn/common/xh/14651.jpg
榆林能源科技职业学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-2706304636.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-2706304636.dhtml,https://t1.chei.com.cn/common/xh/14737.jpg
宝鸡中北职业学院,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-3156274165.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-3156274165.dhtml,https://t1.chei.com.cn/common/xh/14770.jpg
陕西航天职工大学,陕西,陕西省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5093373.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5093373.dhtml,https://t1.chei.com.cn/common/xh/50083.jpg
